pincode,latitude,longitude
174405,31.3083,76.4542
175001,31.5958,77.0458
175004,31.5958,77.0458
175005,31.5958,77.0458
175006,31.5958,77.0458
175007,31.5958,77.0458
175021,31.5958,77.0458
175022,31.5958,77.0458
175024,31.5958,77.0458
175025,31.5958,77.0458
175026,31.5958,77.0458
175027,31.5958,77.0458
175028,31.5958,77.0458
175029,31.5958,77.0458
175030,31.4333,76.8167
175031,31.725,76.7833
175032,32.0167,76.75
175033,31.725,76.7833
175034,31.725,76.7833
175035,31.725,76.7833
175036,31.725,76.7833
175037,31.725,76.7833
175038,31.725,76.7833
175039,31.725,76.7833
175040,31.4667,77.3083
175042,31.45,77.6333
175043,31.4667,77.3083
175044,31.4833,76.9833
175045,31.4667,77.3083
175047,31.4667,77.3083
175048,31.4667,77.3083
175049,31.4667,77.3083
175050,31.5958,77.0458
175051,31.5958,77.0458
175052,31.5958,77.0458
175101,31.9593,77.1741
175109,31.9593,77.1741
175121,31.7875,77.1875
175122,31.7167,77.2167
175123,31.6333,77.35
175124,31.6833,77.05
175127,31.7875,77.1875
175128,31.7875,77.1875
175129,32.1167,77.1333
175130,32.1167,77.1667
175131,32.2667,77.1667
175132,31.9958,77.2
175133,31.9958,77.2
175134,31.75,77.3167
175135,31.85,77.15
175136,32,76.1667
175137,31.9958,77.2
175138,31.9958,77.2
175140,32.5,77.0167
175141,32.5,77.0167
175142,32.5,77.0167
176001,32.0537,76.2852
176002,32.0537,76.2852
176022,32.075,76.0917
176023,32.15,76.0167
176024,32.075,76.0917
176025,32.075,76.0917
176026,32.075,76.0917
176027,32.075,76.0917
176028,32,76.1667
176029,32.075,76.0917
176030,31.975,76.2833
176031,31.8833,76.3167
176032,31.975,76.2833
176034,31.975,76.2833
176035,31.975,76.2833
176036,31.975,76.2833
176038,32.0667,76.25
176039,31.975,76.2833
176042,32.0537,76.2852
176043,32.0537,76.2852
176044,32.0537,76.2852
176046,32.0537,76.2852
176047,32.0537,76.2852
176048,32.0537,76.2852
176049,32.0537,76.2852
176050,32.1333,76.4
176051,32.1167,76.1667
176052,32.1167,76.1667
176053,32.1,75.9333
176054,32.1167,76.1667
176055,32.1167,76.1667
176057,32.1167,76.1667
176058,32.1167,76.1667
176059,32.1167,76.1667
176060,32.1167,76.5333
176061,32.1167,76.5333
176062,32.1167,76.5333
176063,32.1167,76.5333
176064,32.1167,76.5333
176065,32.1167,76.5333
176074,32.0537,76.2852
176075,32.0537,76.2852
176076,32.0537,76.2852
176081,32.05,76.4833
176083,32.05,76.4833
176084,32.05,76.4833
176086,32.05,76.4833
176087,32.05,76.4833
176088,32.05,76.4833
176089,32.05,76.4833
176090,31.9833,76.4667
176091,31.9833,76.4667
176092,31.9833,76.4667
176093,31.9833,76.4667
176094,31.9833,76.4667
176095,31.9833,76.4667
176096,31.9833,76.4667
176101,31.9083,76.6333
176102,31.9083,76.6333
176103,31.9083,76.6333
176107,31.9083,76.6333
176108,31.9083,76.6333
176110,31.8333,76.5
176111,31.8333,76.5
176115,31.8333,76.5
176120,31.9833,76.7667
176121,31.9833,76.7667
176122,31.9833,76.7667
176123,31.9833,76.7667
176125,31.9833,76.7667
176126,31.9833,76.7667
176127,31.9833,76.7667
176128,31.9833,76.7667
176139,31.9083,76.6333
176201,32.225,76
176202,32.225,76
176203,32.225,76
176204,32.2333,75.8167
176206,32.2167,76.1833
176207,32.225,76
176208,32.225,76
176209,32.225,76
176210,32.225,76
176211,32.225,76
176212,32.225,76
176213,32.225,76
176214,32.225,76
176215,32.225,76
176216,32.225,76
176217,32.225,76
176218,32.225,76
176219,32.225,76
176220,32.225,76
176221,32.225,76
176222,32.225,76
176223,32.225,76
176225,32.225,76
176301,32.5333,75.9833
176302,32.5333,75.9833
176304,32.5333,75.9833
176305,32.5333,75.9833
176306,32.5333,75.9833
176310,32.5333,75.9833
176311,32.5333,75.9833
176313,32.5333,75.9833
176316,32.5333,75.9833
176318,32.5333,75.9833
176319,32.5333,75.9833
176320,32.5333,75.9833
176321,32.5333,75.9833
176322,32.5333,75.9833
176323,32.5333,75.9833
176324,32.5333,75.9833
176325,32.5333,75.9833
176401,32.0917,76.2726
176402,32.0917,76.2726
176403,32.0917,76.2726
176404,32.0917,76.2726
176501,32.0917,76.2726
176601,32.0917,76.2726
176626,32.0917,76.2726
177001,31.4963,76.5954
177005,31.4963,76.5954
177006,31.4963,76.5954
177007,31.4963,76.5954
177021,31.4963,76.5954
177022,31.4963,76.5954
177023,31.4963,76.5954
177025,31.4963,76.5954
177026,31.4963,76.5954
177027,31.4963,76.5954
177028,31.4963,76.5954
177029,31.4963,76.5954
177030,31.6333,76.3833
177031,31.4833,76.4167
177032,31.6333,76.3833
177033,31.7833,76.35
177034,31.6333,76.3833
177035,31.6333,76.3833
177038,31.6333,76.3833
177039,31.6333,76.3833
177040,31.2222,77.0194
177041,31.2222,77.0194
177042,31.2222,77.0194
177043,31.2222,77.0194
177044,31.2222,77.0194
177045,31.2222,77.0194
177046,31.2222,77.0194
177047,31.2222,77.0194
177048,31.2222,77.0194
177101,31.8167,76.2333
177102,31.8167,76.2333
177103,31.8167,76.2333
177104,31.8167,76.2333
177105,31.8167,76.2333
177106,31.8167,76.2333
177107,31.8167,76.2333
177108,31.8167,76.2333
177110,32.4833,76.1667
177111,32.4833,76.1667
177112,32.4833,76.1667
177113,32.4833,76.1667
177114,32.4833,76.1667
177116,32.4833,76.1667
177118,32.4833,76.1667
177201,31.6667,76.0667
177202,31.675,76.0917
177203,31.6833,76.1167
177204,31.675,76.0917
177205,31.675,76.0917
177206,31.675,76.0917
177207,31.675,76.0917
177208,31.675,76.0917
177209,31.675,76.0917
177210,31.675,76.0917
177211,31.675,76.0917
177212,31.675,76.0917
177213,31.675,76.0917
177214,31.675,76.0917
177215,31.675,76.0917
177217,31.675,76.0917
177218,31.675,76.0917
177220,31.675,76.0917
180001,33.0132,74.9392
180002,33.0132,74.9392
180003,33.0132,74.9392
180004,33.0132,74.9392
180005,33.0132,74.9392
180007,33.0132,74.9392
180008,33.0132,74.9392
180009,33.0132,74.9392
180010,33.0132,74.9392
180011,33.0132,74.9392
180221,33.0132,74.9392
181101,32.7389,74.7519
181102,32.7389,74.7519
181103,32.7389,74.7519
181104,32.7389,74.7519
181105,32.7389,74.7519
181111,32.5778,74.7722
181112,32.5778,74.7722
181113,32.5778,74.7722
181114,32.5778,74.7722
181121,32.7389,74.7519
181122,32.7389,74.7519
181123,32.7389,74.7519
181124,32.7389,74.7519
181131,32.5167,74.8
181132,32.6167,74.8667
181133,32.5759,74.8778
181134,32.5944,74.9667
181141,33.4,74.2
181142,33.4,74.2
181143,33.4,74.2
181144,33.4,74.2
181145,33.4,74.2
181151,32.7278,74.9056
181152,32.7278,74.9056
181201,33.0759,74.5588
181202,33.0759,74.5588
181203,32.6,74.8
181204,33.0759,74.5588
181205,33.85,74.35
181206,33.0759,74.5588
181207,33.0759,74.5588
181208,33.0759,74.5588
181209,32.7778,74.5264
181212,33.0097,74.7303
181221,32.9104,74.9875
181223,32.95,74.9833
181224,32.8708,74.9917
182101,32.9333,75.1333
182103,32.9333,75.1333
182104,32.9333,75.1333
182121,32.7917,74.7667
182122,32.7917,74.7667
182123,32.7917,74.7667
182124,32.7917,74.7667
182125,32.7917,74.7667
182126,32.7917,74.7667
182128,32.7917,74.7667
182141,33.24,75.25
182142,33.0833,75.2833
182143,33.1,75.3167
182144,33.25,75.25
182145,33.35,75.2
182146,33.4167,75.2
182160,33.1321,75.1643
182161,33.1321,75.1643
182201,33.225,75.6667
182202,33.1333,75.5667
182203,33.225,75.6667
182204,33.3167,75.7667
182205,33.225,75.6667
182222,33.225,75.6667
182301,32.9833,74.95
182302,32.9833,74.95
182311,32.9833,74.95
182312,32.9833,74.95
182314,32.9833,74.95
182315,32.9833,74.95
182320,32.9833,74.95
184101,32.3667,75.5167
184102,32.3667,75.5167
184104,32.3667,75.5167
184121,32.5667,75.1167
184141,32.4333,75.3833
184142,32.4333,75.3833
184143,32.4333,75.3833
184144,32.4333,75.3833
184145,32.4333,75.3833
184148,32.4333,75.3833
184151,32.35,75.4333
184152,32.4333,75.3833
184201,32.5,75.8167
184202,32.5778,75.5667
184203,32.5833,75.5333
184204,32.5778,75.5667
184205,32.65,75.35
184206,32.5778,75.5667
184207,32.5778,75.5667
185101,33.7667,74.1
185120,33.8,74.2667
185121,33.8,74.2667
185122,33.8,74.2667
185131,33.5369,74.4928
185132,33.5369,74.4928
185133,33.5369,74.4928
185134,33.5369,74.4928
185135,33.5369,74.4928
185151,33.3727,74.6991
185152,33.3727,74.6991
185153,33.3727,74.6991
185155,34.2222,74.7306
185156,33.0611,74.3917
185157,32.8347,74.975
185158,33.3727,74.6991
185159,33.3727,74.6991
185201,33.1528,74.4278
185203,33.1528,74.4278
185211,33.1333,74.4
185212,33.375,74.2667
190001,34.0694,74.8042
190002,34.0889,74.8083
190003,34.1944,74.5278
190004,34.0891,74.7558
190005,34.0375,74.8
190006,34.0891,74.7558
190007,34.0891,74.7558
190008,34.0891,74.7558
190009,34.0528,74.8083
190010,34.1292,74.8111
190011,34.1292,74.8111
190012,34.1292,74.8111
190014,34.1292,74.8111
190015,34.1292,74.8111
190017,34.1292,74.8111
191101,32.35,75.4333
191102,34.025,74.9667
191103,33.1875,75.2
191104,33.1875,75.2
191111,34.0167,74.7167
191112,34.0167,74.7167
191113,34.0167,74.7167
191121,34.4,74.4
191123,34.4,74.4
191131,33.6979,74.8792
191201,34.2333,74.7833
191202,34.2667,74.9167
191203,34.2389,74.6375
192101,33.9056,75.2167
192121,33.9056,75.2167
192122,33.9056,75.2167
192123,33.9333,75.1
192124,33.9056,75.2167
192125,33.75,75.2167
192126,34.0333,75.3333
192128,33.9056,75.2167
192129,33.9056,75.2167
192201,33.7773,74.9708
192202,33.7773,74.9708
192203,33.7773,74.9708
192204,33.7773,74.9708
192210,34.0486,74.7458
192211,34.0486,74.7458
192212,34.0486,74.7458
192221,33.6333,75.15
192231,33.65,75.0167
192232,33.65,75.0167
192233,33.65,75.0167
192301,33.8833,74.9167
192303,33.8833,74.9167
192304,33.8833,74.9167
192305,33.8833,74.9167
192401,33.8474,75.0685
193101,34.125,74.3
193102,34.125,74.3
193103,34.125,74.3
193109,34.125,74.3
193121,34.1667,74.5667
193122,34.125,74.3
193123,34.0833,74.0333
193124,34.125,74.3
193198,34.125,74.3
193201,34.3,74.4667
193202,34.3,74.4667
193221,34.4,74.2833
193222,34.4,74.075
193223,34.4,74.075
193225,34.4,73.8667
193301,33.55,75.9667
193302,33.55,75.9667
193303,33.55,75.9667
193402,34.05,74.3833
193403,34.05,74.3833
193404,34.05,74.3833
193411,34.05,74.3833
193501,34.2333,74.6333
193502,34.2333,74.6333
193504,34.2333,74.6333
193508,34.2333,74.6333
194101,34.5667,76.1
194102,34.5667,76.1
194103,34.5667,76.1
194104,34.5667,76.1
194105,34.5667,76.1
194106,34.5667,76.1
194109,34.5667,76.1
194201,34.5667,76.1
194301,34.5667,76.1
194302,34.5667,76.1
194401,34.5667,76.1
201009,27.2384,78.7478
201011,27.2384,78.7478
201201,27.2384,78.7478
201303,27.2384,78.7478
201304,27.2384,78.7478
202001,27.225,77.6571
202118,20.35,72.8167
202121,27.7167,77.9333
202124,27.7167,77.9333
202128,27.7167,77.9333
202132,28.0833,77.85
202133,27.95,78.4667
202134,27.85,78.4667
202136,27.9611,78.2611
202139,27.9611,78.2611
202140,26.6667,77.1861
202141,26.6667,77.1861
202150,26.6667,77.1861
202165,28.05,77.5833
202389,27.5,78.4333
202392,23.5167,74.7167
202394,26.4,77.0667
202396,28.1833,78.05
202397,27.5,78.4333
202398,26.4,77.0667
202410,28.4,78.6167
202412,28.45,78.7667
202414,28.5,78.7167
202415,28.45,78.7
202521,28.2667,78.4
202523,28.3,78.3917
202525,28.3,78.3917
202526,28.3,78.3917
202527,28.3333,78.3833
203001,28.8348,77.4664
203121,29.5878,77.2992
203131,29.5878,77.2992
203141,29.5878,77.2992
203145,29.5878,77.2992
203155,29.5878,77.2992
203201,28.35,77.55
203203,28.4583,77.55
203207,28.5667,77.55
204101,27.2384,78.7478
204104,27.2384,78.7478
204212,27.2384,78.7478
204215,27.2384,78.7478
204216,27.2384,78.7478
205001,26.9833,79.8111
205119,27.1833,78.95
205122,26.9833,79.8111
205130,26.9833,79.8111
205141,27.1167,80.15
205142,26.65,80.3333
205231,26.9833,79.8111
206001,26.7667,79.0333
206002,26.7667,79.0333
206120,26.6556,79.1889
206121,26.5667,79.3167
206122,26.6556,79.1889
206125,26.6556,79.1889
206126,26.75,79.1
206127,26.65,79.15
206131,26.7197,78.9547
206241,26.7167,79.4167
206246,27.175,78.45
206248,27.6333,77.4833
206250,26.35,81.1667
207001,28.0667,78.575
207122,28.0667,78.575
207242,29.2667,78.1167
207243,27.7167,79.0167
207244,28.2611,78.6611
207245,27.8,78.85
207302,27.4833,78.3167
207502,28.0667,78.575
208001,26.475,80.3083
208002,26.475,80.3083
208003,26.475,80.3083
208004,26.475,80.3083
208005,26.475,80.3083
208007,26.475,80.3083
208010,26.4833,80.2667
208011,26.4833,80.2667
208012,26.4833,80.2667
208013,26.4833,80.2667
208016,26.4833,80.2667
208017,26.4833,80.2667
208018,26.4833,80.2667
208020,26.4667,80.35
208021,26.4667,80.35
208022,26.4667,80.35
208023,26.4667,80.35
208024,26.4667,80.35
209101,27.01,79.9467
209115,27.01,79.9467
209203,27.01,79.9467
209206,27.01,79.9467
209301,27.01,79.9467
209401,26.25,80.45
209601,27.3667,79.6333
209602,27.3667,79.6333
209625,27.4,79.5667
209723,26.9333,79.6833
209724,27.2667,79.65
209725,27.0667,79.9167
209731,27.05,79.65
209733,27.05,79.65
209734,27.05,79.65
209738,27.05,79.65
209739,27.05,79.65
209801,26.7,80.6417
209821,26.6167,80.6333
209841,26.7833,80.65
209861,26.7,80.6417
210121,25.55,80.7167
210125,25.5167,80.9167
210126,25.75,80.4333
210128,25.6167,80.5333
210129,25.6083,80.65
210202,25.25,80.65
210205,25.3833,81.15
210206,25.35,80.9667
210301,25.4611,80.5241
210421,25.3667,79.675
210423,25.3667,79.675
210427,25.2833,79.8667
210429,25.45,79.4833
210507,25.4611,80.5241
211001,25.425,81.8583
211002,25.425,81.8583
211003,25.4167,81.8333
211004,25.425,81.8583
211006,25.4333,81.8833
211007,25.425,81.8583
211008,25.425,81.8583
211014,25.425,81.8583
212202,25.4333,81.6333
212203,25.4333,81.6333
212204,25.4333,81.6333
212213,25.4333,81.6333
212214,25.4333,81.6333
212218,25.4333,81.6333
212304,25.7278,80.9944
212401,25.7278,80.9944
212601,25.9333,80.8
212622,25.875,80.675
212653,25.875,80.675
212654,25.875,80.675
212661,25.8167,80.55
212663,25.8167,80.55
221001,25.3333,83
221002,25.307,83.041
221003,25.3333,83
221004,25.3333,83
221005,25.3333,83
221006,25.3333,83
221008,25.3333,83
221009,25.3333,83
221010,25.3333,83
221104,25.6475,83.1794
221105,25.6475,83.1794
221106,25.6475,83.1794
221108,25.6475,83.1794
221109,25.6475,83.1794
221115,25.6475,83.1794
221202,25.6475,83.1794
221209,25.6475,83.1794
221302,25.95,84.3833
221305,25.95,84.3833
221308,25.95,84.3833
221310,25.95,84.3833
221311,25.95,84.3833
221314,25.95,84.3833
221402,25.6475,83.1794
221409,25.6475,83.1794
221501,25.3833,82.15
221503,25.3833,82.1833
221504,25.3833,82.15
221505,25.3833,82.15
221507,25.3833,82.15
221508,25.3833,82.1167
221603,26.1656,83.6894
221705,25.9833,83.8833
221709,25.9833,83.8833
221711,25.9833,83.8833
221719,25.9833,83.8833
222001,29.6383,77.3892
222105,27.6261,80.1772
222110,27.6261,80.1772
222125,25.6,83.0167
222129,25.6,83.0167
222132,29.6522,77.3378
222135,29.6522,77.3378
222136,29.6522,77.3378
222137,29.6522,77.3378
222138,29.6522,77.3378
222143,27.6261,80.1772
222145,27.6261,80.1772
222148,27.6261,80.1772
222149,27.6261,80.1772
222172,27.6261,80.1772
222180,27.6261,80.1772
222302,26.15,82.2167
222303,26.15,82.2167
223221,26.1833,82.9167
223225,26.1333,82.8167
224001,26.3667,82.85
224122,26.3667,82.85
224133,26.3667,82.85
224141,26.3667,82.85
224143,26.3667,82.85
224145,26.3667,82.85
224147,26.4167,82.9667
224149,26.3167,82.7333
224168,26.3667,82.85
224175,26.3667,82.85
224190,26.3667,82.85
224198,26.3667,82.85
224208,26.3667,82.85
224211,26.3667,82.85
224216,26.3667,82.85
224223,26.3667,82.85
225120,29.5475,77.3731
225121,29.5475,77.3731
225203,27.7769,80.0966
225206,27.7769,80.0966
225305,27.7769,80.0966
225401,26.8917,81.4583
225403,25.4167,81.8333
225404,26.8917,81.4583
225411,26.8917,81.4583
225412,26.8917,81.4583
225414,26.8333,81.3333
225415,26.95,81.5833
226001,27.5167,79.9833
226002,27.5167,79.9833
226003,27.5167,79.9833
226004,27.5167,79.9833
226005,27.5167,79.9833
226006,27.5167,79.9833
226007,27.5167,79.9833
226009,27.5167,79.9833
226012,27.5167,79.9833
226014,27.5167,79.9833
226016,27.5167,79.9833
227116,26.5278,81.5111
227132,26.5278,81.5111
227202,26.5278,81.5111
227205,26.5278,81.5111
227308,26.6167,81.1333
227801,26.4833,81.7
227806,26.4833,81.7
227808,26.4833,81.7
227809,26.75,80.5333
227812,26.4833,81.7
227815,26.5167,81.7833
227817,26.45,81.6167
228001,26.1667,82.3833
228118,26.1667,82.3833
228124,26.1667,82.3833
228132,26.1667,82.3833
228141,26.1667,82.3833
228145,26.1667,82.3833
228161,26.1667,82.3833
228171,26.1667,82.3833
229001,26.2167,81.2333
229010,26.2167,81.2333
229121,26.5258,80.8285
229123,26.5258,80.8285
229128,26.5258,80.8285
229129,26.5258,80.8285
229130,26.5258,80.8285
229203,26.0667,81.0333
229204,26.1167,81.1667
229206,26.0917,81.1
229209,26.0917,81.1
229301,26.4833,81.1167
229303,26.35,81.1667
229304,26.3611,81.2722
229305,26.25,81.5333
229309,26.3611,81.2722
229310,26.3611,81.2722
229401,27.7994,79.295
229402,26.05,81.2833
229407,29.5489,77.3067
229408,27.7994,79.295
229410,25.65,81.6167
229413,25.65,81.6167
229419,25.65,81.6167
230001,25.85,82.1167
230122,25.85,82.1167
230123,25.85,82.1167
230126,25.85,82.1167
230127,25.85,82.1167
230132,25.85,82.1167
230133,25.85,82.1167
230134,25.85,82.1167
230136,25.85,82.1167
230137,25.85,82.1167
230140,25.85,82.1167
230144,25.85,82.1167
230302,25.85,82.1167
230403,25.85,82.1167
230404,25.85,82.1167
230405,25.85,82.1167
230406,25.85,82.1167
230502,25.85,82.1167
231001,24.8167,82.7889
231002,24.8167,82.7889
231207,24.7167,82.675
231211,25.0167,82.3667
231215,24.7167,82.675
231219,24.4167,82.9833
231225,24.7167,82.675
231301,25.0167,83.0167
231302,25.0167,83.0167
231305,25.0167,83.0167
231311,25.0167,83.0167
231314,25.0167,83.0167
232101,26.2962,81.7729
232102,25.1833,83.1833
232103,25.05,83.2167
232104,25.2667,83.2667
232106,29.685,77.425
232116,26.2962,81.7729
232118,26.2962,81.7729
232119,26.2962,81.7729
232120,26.2962,81.7729
232221,24.25,83.3833
232327,25.4333,83.5667
232329,25.4333,83.5667
232331,25.4333,83.5667
232332,25.4333,83.5667
232341,25.4333,83.5667
232342,25.4333,83.5667
233201,25.5168,82.4525
233222,25.5168,82.4525
233227,25.5168,82.4525
233228,25.5168,82.4525
233232,25.5168,82.4525
233302,25.5168,82.4525
233305,25.5168,82.4525
233311,25.5168,82.4525
233312,25.5168,82.4525
241001,25.9167,79.6125
241121,25.825,79.3833
241122,25.825,79.3833
241123,24.4833,78.4167
241126,27.1667,80.35
241201,25.9167,79.6125
241302,27.1167,80.15
241402,25.2833,79.3333
241405,25.2833,79.3333
241407,25.2833,79.3333
241504,26.7333,80.35
242001,28.2236,79.1956
242101,28.2236,79.1956
242102,28.2236,79.1956
242221,27.7583,79.625
242225,27.8,79.8
242227,27.7167,79.45
242228,27.7583,79.625
242230,29.6344,77.4111
242234,29.6344,77.4111
242302,27.9833,79.5833
242303,27.9833,79.6583
242307,27.9833,79.7333
242310,27.9833,79.6583
242311,27.9833,79.6583
243001,28.1759,79.263
243002,28.1759,79.263
243122,28.3833,79.4167
243123,28.3833,79.4167
243127,28.3833,79.4167
243201,28.7833,79.5
243203,28.5667,79.3917
243206,28.35,79.2833
243403,28.1759,79.263
243503,28.2167,79.55
243506,28.2167,79.55
243601,27.97,79.1233
243621,27.97,79.1233
243635,28.0333,79.4
243636,28.0083,79.0917
243637,27.9,79.2
243638,28.0833,78.75
243639,28.0167,79.0167
243641,27.8167,79.25
244001,29.0889,78.6778
244102,29.0889,78.6778
244225,28.85,78.2333
244235,28.85,78.2333
244236,28.85,78.2333
244241,28.85,78.2333
244242,28.85,78.2333
244255,28.85,78.2333
244302,29.0889,78.6778
244502,29.0889,78.6778
244601,29.2,78.85
244711,29.2167,78.95
244713,29.2167,78.95
244714,29.2167,78.95
244715,29.2167,78.95
244716,29.2167,78.95
244717,29.2167,78.95
244901,29.0889,78.6778
244925,29.0889,78.6778
245101,28.7167,77.7833
245102,28.7167,77.7833
245201,28.7167,77.85
245205,28.7167,77.85
245208,28.7167,77.85
245402,28.7167,77.8167
245407,28.7167,77.8167
245411,28.7167,77.8167
246001,29.8718,78.8233
246113,29.903,78.7458
246121,29.903,78.7458
246122,29.903,78.7458
246123,29.903,78.7458
246125,29.903,78.7458
246126,29.903,78.7458
246130,29.9,78.8167
246131,29.9,78.8167
246132,29.9,78.8167
246142,29.5,78.75
246144,29.5,78.75
246146,29.5,78.75
246147,29.5,78.75
246148,29.5,78.75
246149,29.5,78.75
246155,29.903,78.7458
246161,29.903,78.7458
246162,29.903,78.7458
246163,29.903,78.7458
246164,29.903,78.7458
246165,29.903,78.7458
246166,29.903,78.7458
246167,29.903,78.7458
246168,29.903,78.7458
246169,29.903,78.7458
246170,30.106,78.7082
246171,30.106,78.7082
246172,30.106,78.7082
246173,30.106,78.7082
246174,30.2167,78.7833
246175,30.106,78.7082
246176,29.9953,78.6331
246177,30.106,78.7082
246185,29.903,78.7458
246186,29.903,78.7458
246188,29.903,78.7458
246189,29.903,78.7458
246191,29.903,78.7458
246192,29.903,78.7458
246193,29.903,78.7458
246275,29.8718,78.8233
246276,29.8718,78.8233
246277,29.8718,78.8233
246278,29.8718,78.8233
246280,29.8718,78.8233
246281,29.8718,78.8233
246285,29.8718,78.8233
246401,30.1275,79.0911
246419,30.1275,79.0911
246421,30.425,79.2083
246422,30.425,79.2083
246423,30.425,79.2083
246424,30.4,79.35
246425,30.45,79.0667
246426,30.425,79.2083
246427,30.425,79.2083
246428,30.425,79.2083
246429,30.425,79.2083
246431,30.25,79.4667
246435,30.25,79.4667
246437,30.25,79.4667
246438,30.25,79.4667
246439,30.25,79.4667
246440,30.2917,79.5667
246441,30.0167,79.5667
246442,30.2917,79.5667
246443,30.5667,79.5667
246444,30.2917,79.5667
246446,30.2917,79.5667
246447,30.2917,79.5667
246448,30.2917,79.5667
